query-id,corpus-id,score,text_x,text_y
707336,378319,1,what is accidental critical illness insurance,"Critical illness insurance, otherwise known as critical illness cover or a dread disease policy, is an insurance product in which the insurer is contracted to typically make a lump sum cash payment if the policyholder is diagnosed with one of the specific illnesses on a predetermined list as part of an insurance policy."
1077393,3450562,1,will cuomo sign firefighter cancer law,"Friday, April 29, 2016. Governor Signs Firefighter Cancer Presumption Bill Into Law. Idaho Gov. Butch Otter on Wednesday signed legislation that creates a presumption that cancer contracted by firefighters is a compensable occupational disease, according to KXLY 4 TV in Coeur d'Alene."
608898,1519540,1,what county is lufkin texas in ?,"Sponsored Topics. Lufkin is a city in Angelina County, Texas, United States. Founded in 1882, the population was 35,067 in 2010. It is the county seat of Angelina County, and is situated in Deep East Texas. The town is named for Abraham P. Lufkin, a cotton merchant and Galveston, Texas city councilman."
387641,748297,1,how was the 21st amendment adopted,"Making the world better, one answer at a time. The 21st Amendment (adopted in 1933) repealed the 18th Amendment (Prohibition) that had been adopted in 1919. The 18th amendment, along with acts such as the Volstead Act, had outlawed the manufacture, sale, and transportation of alcoholic beverages in the US.he 21st Amendment to the United States Constitution was passed, repealing the 18th Amendment, which outlawed trafficking in 'intoxicating liquors.' The 21st Amendment was pas â¦ sed in order to undo the 18th Amendment."
999465,2266419,1,where is vejen,"detailed map of Vejen and near places. Welcome to the Vejen google satellite map! This place is situated in Vejen, Ribe, Denmark, its geographical coordinates are 55Â° 29' 0 North, 9Â° 9' 0 East and its original name (with diacritics) is Vejen. See Vejen photos and images from satellite below, explore the aerial photographs of Vejen in Denmark."
899050,3423620,1,what strand of dna is used to make a complementary copy or to make a complementary mrna molecule,"A nucleic acid strand that is complementary to a + strand is-strand, or antisense. If a DNA strand that is complementary to the + strand of a virus or to a mRNA molecule is allowed to bind, forming an RNA-DNA hybrid, the RNA can't be read by a ribosome."
797503,3517209,1,what is social environment in business,"The social environment, social context, socialtural context or milieu refers to the immediate physical and social setting in which people live or in which something happens or develops."
140104,1125373,1,definition unconditioned stimulus,"In classical conditioning, an unconditioned stimulus (US or UCS) is any stimulus that can evoke a response without the organism going through any previous learning; the response to the US (the unconditioned response) occurs naturally.n classical conditioning, an unconditioned stimulus (US or UCS) is any stimulus that can evoke a response without the organism going through any previous learning; the response to the US (the unconditioned response) occurs naturally."
800873,4889346,1,what is sugarveil,"SugarVeil is a confectionery icing which is like any royal icing; it can be piped, or used to flood cookies etc., but the absolutely unique (and amazing!) thing about it, is that itâs actually flexible and pliable while itâs drying, so that it can be manipulated into shapes just like a fabric would, for example."
286137,2128454,1,how many hours of ce does a pharmacist need to renew license,"A pharmacist must have completed 30 hours of CE to renew his or her license. For all pharmacists who live or practice in Nevada, at least one of the hours must be in Nevada law, which can be satisfied in one or three ways: Attendance at a CE program approved by the Board containing at least one hour of Nevada law;"
596402,780137,1,what class is acetylene,"Groups further define the hazard in Class I and Class II areas. In Class I, there are Group A (Acetylene and similar gases), Group B (Hydrogen and similar gases), Group C (Ethylene and similar gases) and Group D (Propane and similar gases). Hazardous dusts and fibers (Class II & III respectively) are not treated in Article 505."
935941,3072047,1,when are the us gymnastics trials,"US Women's Gymnastics Olympic Trials 2016: Friday Results and Qualifying Scores. The United States women's gymnastics team likely had four of its five members already figured out before the Olympic trials in San Jose, California, began Friday night. But the first day of competition gave the 10 other gymnasts fighting for the last spot an opportunity to make a lasting impact on the team."
461284,1931419,1,name lillian meaning,Baby names meanings search results: The name Lillian is a baby girl name. The name Lillian comes from the English origin.In English The meaning of the name Lillian is: Variant of Lillian derived from the flower name Lily. Symbol of innocence; purity; beauty.aby names meanings search results: The name Lillian is a baby girl name. The name Lillian comes from the English origin.
831031,2962887,1,what is the meaning of flower colors,"Fresh red flowers send the clear and powerful message of intense romantic love. Red is the unquestioned color of passion and any red bouquet or red flower arrangement will communicate your strong and powerful love. Red flowers are the closest symbolic likeness to the heart. Red is the color of seduction and desire. Red roses are the most common red flower, but red carnations, red tulips, and red gerbera daisies will all transmit your message of desire and passion."
1077526,2590580,1,will home pregnancy show positive for tubal pregnancy,"Answer   Yes, you will still get a positive pregnancy test even with a tubal pregnancy. your body still makes hcg which is the growth hormone that is produced wh â¦ en your pregnant. Those levels are measured in your blood or in your urine. As long as the level is over 50 in your urine, it will show up."
885270,1641470,1,what part of the rock cycle process is most closely associated with soil formation,"Weathering describes the means by which soil, rocks and minerals are changed by physical and chemical processes into other soil components. Weathering is an integral part of soil development. Depending on the soil-forming factors in an area, weathering may proceed rapidly over a decade or slowly over millions of years."
