query-id	corpus-id	score	text_x	text_y
629088	2956990	1	what does a gp psychiatrist do	A psychiatrist is a physician (a medical doctor--either an MD or a DO) who specializes in the prevention, diagnosis, and treatment of mental, addictive, and emotional disorders.any people are confused about the difference between psychiatry and psychology. A psychiatrist has completed medical school and holds an M.D. (Doctor of Medicine) degree or a D.O. (Doctor of Osteopathic Medicine) degree. In Residency, he or she received specialized training in the field of psychiatry.
957617	4803606	1	when was fallen angel book published	Since its publication in 1988, Fallen Angels by Walter Dean Myers continues to be a book both beloved and banned in school libraries across the country. A realistic novel about the Vietnam War, the day to day struggles of young soldiers and a soldier's view about Vietnam, this book is bound to be offensive to some and embraced by others.
160774	6854185	1	do you need a passport to visit colombia	Canadians do not need a visa to visit Colombia for tourism purposes. If you are visiting Colombia for other purposes, you may require a visa and, therefore, a passport that is valid for more than six months.
160774	6854193	1	do you need a passport to visit colombia	Canadians must present a passport to visit Colombia, which must be valid for the duration of their stay for tourism purposes, or for at least six months for other purposes for which a visa might be required.
810820	1463458	1	what is the chemical formula for the ozone layer	Ozone /ËoÊzoÊn/ (systematically named 1Î»1,3Î»1-trioxidane and catena-trioxygen), or trioxygen, is an inorganic molecule with the chemical formula O 3. It is a pale blue gas with a distinctively pungent smell.zone's odour is sharp, reminiscent of chlorine, and detectable by many people at concentrations of as little as 6992100000000000000â 10 ppb in air. Ozone's O 3 formula was determined in 1865.
1155441	1073126	1	what is electron beam computed tomography	electron beam computed tomography (ebct) to detect coronary calcification Electron beam computed tomography (EBCT) (C150XP Imatron) is used to determine coronary calcium. The scanner operates in the high resolution volume mode (630 Ma, 130kV, scanning 100 ms, 40 slices @ 3mm, 512 matrix, 26-cm field of view, sharp kernel .
27240	5541374	1	asanko gold price	Shortly after the earnings release, Canadian Imperial Bank of Commerce trimmed its price target on Asanko Gold from 4.50 Canadian dollars to CA$3.85. Moreover, Jeff Killeen, the analyst from CIBC, maintains a neutral outlook on the stock.
405715	6763455	1	is cd just audio	Below are the main differences between using RealPlayer's CD-burning feature to create audio, MP3, or data CDs. For instructions on selecting the format before burning your CD, click here. - Audio CDs can be burned using either the free or premium.
575182	1390053	1	what are the two parts of a chromosome called?	When the chromosomes condense during cell division, they have already undergone replication. Each chromosome thus consists of two identical replicas, called chromatids, joined at a point called the centromere. During mitosis the sister chromatids separate, one going to each daughter cell. Chromosomes thus meet the first criterion for being the repository of genes: they are replicated, and a...
695137	579172	1	what is a plesiosaur	(See a gallery of plesiosaur and pliosaur pictures.) Plesiosaurs (Greek for almost lizards) were large, long-necked, four-flippered marine reptiles that paddled their way through the oceans, lakes, rivers and swamps of the Jurassic and Cretaceous periods.
83468	4379172	1	cast of movie the florida project	The Florida Project is a 2017 American drama film directed by Sean Baker and written by Baker and Chris Bergoch. It stars Willem Dafoe, Brooklynn Prince, Bria Vinaite, Valeria Cotto, Christopher Rivera, and Caleb Landry Jones. The plot follows a six-year-old girl living in a motel with her rebellious mother in Greater Orlando as they try to stay out of trouble and make ends meet. The title is derived from the early name for Walt Disney World, located near the setting of the film. The Florida Pro
587185	1544181	1	what causes dizziness and loss of balance	A balance disorder is a condition that makes you feel unsteady or dizzy, as if you are moving, spinning, or floating, even though you are standing still or lying down. Balance disorders can be caused by certain health conditions, medications, or a problem in the inner ear or the brain.
587185	590697	1	what causes dizziness and loss of balance	Other causes of dizziness. 1  Neurological conditions. 2  Some neurological disorders â such as Parkinson's disease and multiple sclerosis â can lead to progressive loss of balance. 3  Medications. 4  Dizziness can be a side effect of certain medications â such as anti-seizure drugs, antidepressants, sedatives and tranquilizers.
393133	6856063	1	impressively definition	1. impressive-making a strong or vivid impression; an impressive ceremony. moving-arousing or capable of arousing deep emotion; she laid her case of destitution before him in a very moving letter- N. Hawthorne.unimpressive-not capable of impressing.f it were a record of a solemn scientific expedition, it would have about it that gravity, that profundity, and that impressive incomprehensibility which are so proper to works of that kind, and withal so attractive.
439600	1152999	1	lg phone manufacturer customer service number	LG Customer Service Phone Number: 1-800-243-0000 or 1-800-793-8896. SHARE: ï ï ï ï³ ï. Labels: Address , California , Complain , complaints , Contact , Corporate Headquarters , Corporate Office , customer service , Englewood Cliffs , LG , New Jersey , phone number , Review , Reviews , San Diego , USA. Location: LG USA Corporate Offices.
496993	5464155	1	should you eat corn when you have ibs	Corn. Corn is high in fiber and sugar, which can cause bloating. Believe it or not, if you really like corn, you can eat more processed corn-such as creamed corn-and it wonât have nearly the effects as fresh corn. I know that it may seem hard to believe, but its true.ilk. Dairy products, like milk and cream can be especially harsh on your stomach if you have IBS. This is especially true if you are lactose intolerant, which many people with IBS are. They can prove to be a trigger for some people, which means you should avoid them.
