query-id,corpus-id,score,text_x,text_y
622503,1192028,1,what do chipmunks eat,"Chipmunks depend primarily on plants for foodâconcentrating on seeds, berries, acorns, and other nuts. They'll also occasionally eat insects, small amphibians, and, rarely, birds. Like squirrels, they forage most intensely in the fall as they gather food to store and eat over the winter."
85597,1410637,1,causes of both feet numbness,"Numbness and tingling. Numbness and tingling are abnormal sensations that can occur anywhere in your body, but they are often felt in your fingers, hands, feet, arms, or legs. There are many possible causes of numbness and tingling, including: Sitting or standing in the same position for a long time."
53438,550814,1,biggest salmon caught,"This particular Chinook salmon was found by biologist Doug Killam in Battle Creek, near Anderson and is apparently the largest salmon in the world, weighing 85 pounds. I should say was the largest salmon in the world since Killam only found the carcass. Take a look: Share."
880181,3315352,1,what musical instrument does squidward play,"If a Clarinet Teacher got a hold of Squidward Playing the Clarinet, what would the teacher say? Alright Squidward Quincy Tentacles, you have quite a reputation in the clarinet world. Squidward playing the clarinet is almost an insult. But, one thing is for sure, you love playing clarinet, that is almost all that counts. If you wish to gain and have a happy audience, you have some work ahead of you. By the way, what do you have to say about Squidward's clarinet playing? Scroll to bottom of page to tell us."
154137,4116702,1,distinct types of diffuse large b cell lymphoma,"Diffuse large B-cell lymphoma. Diffuse large B-cell lymphoma (DLBCL or DLBL) is a cancer of B cells, a type of white blood cell responsible for producing antibodies. It is the most common type of non-Hodgkin lymphoma among adults, with an annual incidence of 7â8 cases per 100,000 people per year."
194304,2693200,1,geographic location of ecuador,"It also has the world famous Galapagos Islands and part of the Amazon rainforest that are unique and unforgettable tourist destinations. Geographical location. Ecuador is located in western South America. To the south and east, Ecuador is bordered by Peru, to the north with Colombia and to the west by the Pacific Ocean.The equator passes just a few kilometers to the north of its capital.The border with Colombia is 590 km in length and that with Peru is 1,420 km, the coast covers 2,237 km.t also has the world famous Galapagos Islands and part of the Amazon rainforest that are unique and unforgettable tourist destinations. Geographical location. Ecuador is located in western South America. To the south and east, Ecuador is bordered by Peru, to the north with Colombia and to the west by the Pacific Ocean."
301483,1326722,1,how many years/miles is a nissan warranty,"The Nissan factory warranty that is provided directly by the Nissan Manufacturer, is valid for 3 Years / 36,000 Miles. There are two measures used to determine how long your Nissan factory warranty is valid for. 1) Years in Service. The Nissan factory warranty is valid for 3 years."
839994,5985741,1,what is the population of mexico city,"1 The current population of Mexico is 128,824,081 as of Monday, August 15, 2016, based on the latest United Nations estimates.  Mexico population is equivalent to 1.73% of the total world population."
896155,3631314,1,what smartphone has the best screen?,"The Galaxy S7 has the best smartphone screen ever tested â and highlights a weakness in the iPhone. The Galaxy S7 has the best performing smartphone display according to DisplayMate, a website dedicated to display technology."
871351,2928054,1,what kind of wood is used in a sweat lodge,"In the hole in the very bottom, we stacked cord wood (large logs, 3-6 inches in diameter) in the hole to act as a bottom layer. The whole fire pit was about 5 feet across, and 7 feet long, with the sides about a foot tall. Now that this sweat has been used a bunch of times, the sides have gotten much higher.his shows the rough layout of our sweat area. On the right is the piles of fire wood. We find we need roughly 2 piles of logs about 3 long, in a pile about 4 feet long, and 3 feet high. In front of the wood pile is the fire buckets."
1039157,4682078,1,who is the actor who plays doctor watson,"Ian Hart played a young, strong Dr. Watson in two TV movies: The Hound of the Baskervilles in 2002 and Sherlock Holmes and the Case of the Silk Stocking in 2004."
596250,6819208,1,what city is wimbledon tennis played,"The Championships, Wimbledon are played at the All England Club in the suburb of Wimbledon (Greater London). It is the oldest tennis tournament in the world, dating to 1877."
642849,133104,1,what does malec mean,"What does Malec mean in Urban Dictionary?: The ship name for Magnus Bane and Alexander (Alec) Lightwood. Perhaps the essential awesome ship inside Mortal Instruments. Job yourself, NEVER mention pageâ¦"
