_id,title,text,metadata
3333949,,"Should the St. Louis Cardinals and Pittsburgh Pirates finish Sunday with the same record, the two will play a one-game tiebreaker for the NL Central on Monday at 7:37 p.m. ET in St. Louis, and will be televised by ESPN2.",{}
4868518,,"So dip me in chocolate and throw me to the lesbians. I don't want this moment to die. â Jerry Springer: the Opera, by Richard Thomas and Thomas and Stewart Lee. For Ohio Democrats, the 2004 presidential election is principally about evicting George W. Bush from the White House. But it may also determine whether they have to stomach Jerry Springer as their nominee for governor in 2006.",{}
1196322,,"With the election of a new government in India, there is an opportunity to move past recent irritants in the U.S.âIndian relationship and reinvigorate the ties between the two countries.For this to happen, the Obama Administration must signal that it is ready to do business with newly elected Prime Minister Modi.ith the election of a new government in India, there is an opportunity to move past recent irritants in the U.S.âIndian relationship and reinvigorate the ties between the two countries.",{}
8477556,,"made easy. We do our best to make returns and exchanges as easy as possible. We are pretty confident that you'll love our product. However, if for some reason or other you're not completely satisfied with your glasses within the first 14 days of receiving them, you are entitled to a money back return or a 100% store credit.",{}
5803481,,"May 8, 2015 7:59 am ET. The class of 2015 is reaching new heights, though perhaps not the way it had hoped. College graduates this year are leaving school as most indebted class ever, a title theyâll hold exclusively for all of about 12 months if current trends hold.",{}
2428051,,"The Wolek family is an original family of fictional characters on the American soap opera One Life to Live present at its debut in 1968. The Woleks were created as a working-class reflection of the affluent Lord family, and storylines focused on the shared relations of the two families.",{}
378581,,"Meniscal tears that heal themselves tend to be traumatic tears which occur at the same time you tear your Anterior Cruciate Ligament, or ACL. Otherwise most tears will not heal unless they are sutured back together. Bottom Line: The meniscus serves a very important function within our knee. If the meniscus is torn, it can not serve to protect your knee from developing osteoarthritis.",{}
4789077,,The 2012 Nissan Rogue CUV is powered by a 2.5-liter 4-cylinder engine matched to an Xtronic Continuously Variable Transmission (CVT) that is well-suited for everyday driving.,{}
2417415,,"The small intestine is a long and narrow tube about 6 to 7 meters (20 to 23 feet) long. Food completes its chemical decomposition in which a compound is split into other compounds by reacting with water in the small intestine with the help of the liver, pancreas, and intestinal glands who pour their secretions into it.he small intestine of a human can be as long as six to eight meters long, depending on age and size of being. So much length can be compacted into so little space because of the nature of the small intestine; it is coiled and takes up less space, while maintaining it's enormous surface area.",{}
4000614,,The most popular match was Rafael Nadal and Gilles Mullerâs 66 game epic with 1.4m requests. The Johanna Konta vs Simona Halep quarter-final at 7.4m viewers became the most watched Wimbledon Ladiesâ match on BBC record. The Gentlemanâs Singles Final had a peak of 6.4m and the Ladiesâ Singles Final peaked at 4.7m.,{}
3413843,,In 1727 their village near St. Augustine was attacked and destroyed by the English. Native North Americans whose language belongs to the Muskogean branch of the Hokan-Siouan linguistic stock (see Native American languages). They separated (their name means separatist) from the Creek in the early 18th cent.,{}
600036,,"Popularity of the Name. The name Naldo is ranked on the 30,450th position of the most used names. It means that this name is rarely used. We estimate that there are at least 6300 persons in the world having this name which is around 0.001% of the population. The name Naldo has five characters.",{}
2968286,,"In 1937, he became an actor with a seven year contract with Warner Brothers. He moved to Hollywood and made about fifty movies. Reagan was elected Screen Actors Guild President in 1947 and served until 1952 and again from 1959-60. In 1947, he testified before the House concerning Communist influences in Hollywood. From 1967-75, Reagan was the Governor of California.",{}
5302080,,"You can watch Netflix US on any device in Canada. The most common way to set up American Netflix is to set it up on all on your devices (by changing your DNS settings on your router). However, you can still choose to set it up on individual devices such as your PS3 or Nintendo Wii instead.ou can watch Netflix US on any device in Canada. The most common way to set up American Netflix is to set it up on all on your devices (by changing your DNS settings on your router). However, you can still choose to set it up on individual devices such as your PS3 or Nintendo Wii instead.",{}
5458802,,"SEFCU is one of the 50 largest credit unions in the U.S. and fifth largest in New York State with more than $2 billion in assets, 44 branches, and over 200,000 members in the Capital Region, Binghamton, Syracuse, and Buffalo.",{}
5860655,,"View Chief Information Security Officer job description. View IT -- Executive, Consulting Jobs by Salary Range: Categories: IT -- Executive, Consulting, Executive and Management, IT -- All. Industries: Aerospace & Defense, Biotechnology, Business Services, Chemicals, Construction, Edu., Gov't.",{}
